id,predicted_price
255580190,284177.0
5729000070,560429.0
8645530010,273385.0
2324039152,545762.0
5104510010,311931.0
1796370730,248542.0
7856570190,949531.0
9287802380,734161.0
5152960710,754862.0
7655900062,341482.0
2769602135,437082.0
2023059052,248126.0
216500040,284064.0
7923000360,510062.0
3649100306,377132.0
5078400190,839610.0
7567600030,602212.0
6388920410,524706.0
7131300025,286763.0
621069146,271931.0
632000065,1414270.0
7852010840,564217.0
6021503655,459521.0
7140200250,254988.0
5312100040,418225.0
6123000070,279103.0
461005360,768873.0
1310960190,300221.0
3342103148,477727.0
2472920780,390270.0
1775800510,397173.0
3023000120,312533.0
6669020640,330045.0
6421100502,620431.0
9577800005,806630.0
291300280,344357.0
8731980880,297077.0
6792200066,295098.0
3261020370,659947.0
9191201250,667217.0
7302000610,542204.0
3343300644,305629.0
98030530,801002.0
1823049242,278767.0
8562750660,636651.0
4376700430,593360.0
1604601375,392364.0
880000211,245453.0
3623500205,2011090.0
2695600190,285970.0
1994200024,495421.0
8698100115,253584.0
259500270,575710.0
6021501535,644700.0
7891600260,236873.0
8100000080,234741.0
1708400595,374107.0
8901000585,411345.0
1920079062,377270.0
3904990210,580983.0
7852160310,985285.0
1373800170,848309.0
9264960560,357478.0
3220200040,1311821.0
6806300920,547885.0
1049010050,393856.0
3832710840,287754.0
2122059127,183993.0
8682302030,428770.0
9287800375,756204.0
3902300100,495120.0
7234600832,448874.0
3262300485,1731123.0
7230300100,375179.0
3629760330,637740.0
133000127,307872.0
2781250520,196057.0
1821059264,217420.0
8820900029,701588.0
9201000480,542625.0
2767603215,521526.0
3024059036,833484.0
2600100180,631600.0
5635100080,341017.0
3438503230,456702.0
8081020330,1306212.0
5100401516,400387.0
2493200235,357082.0
9476200350,510949.0
4441300170,1497118.0
7202290320,465884.0
3751605432,248002.0
7129300935,521950.0
1796380060,241660.0
200520120,559179.0
3943600020,405318.0
6383000820,684860.0
1402810140,307694.0
3904901450,531592.0
3491300180,506542.0
4222500410,240046.0
5266300140,483090.0
9500900135,196883.0
5412200270,288010.0
9272200810,1199089.0
475000080,536049.0
4302201085,305651.0
1402950240,325796.0
1623300325,970847.0
603001050,288708.0
3298700156,320705.0
3342101795,364510.0
1525069088,756904.0
6352600350,810032.0
1868901120,602837.0
1828001130,527382.0
4022900125,506925.0
8722100030,706650.0
9406540130,445472.0
3023049186,529941.0
7853390260,668304.0
1072030510,440229.0
1513800036,1070919.0
9358001732,396347.0
2597710450,373856.0
4073800140,520354.0
6623400090,262356.0
7977200995,488484.0
7011200830,635243.0
2423069170,667203.0
4058801680,333978.0
9485750240,379072.0
723049476,285533.0
880000208,310306.0
8562700090,520897.0
3760500602,838630.0
3276930380,643072.0
8680300010,342782.0
5104650020,375660.0
3876810140,403371.0
8019200925,275971.0
5425700205,1258661.0
7771300125,528938.0
1545807990,302738.0
5288200260,548873.0
4441300325,752310.0
9126100346,546583.0
8827900690,521709.0
9264900350,281300.0
8679200100,806588.0
5035300850,1302812.0
3395800660,259193.0
3812400070,356703.0
9528102060,528367.0
1607100038,600058.0
7856570150,755256.0
1624059093,628470.0
1196002395,456406.0
2770601365,388104.0
8562750320,619752.0
5459300040,691894.0
8952900204,694512.0
6870000150,855292.0
7905400040,208185.0
126039599,433393.0
8917100206,518818.0
5422950080,338196.0
7570060290,366478.0
4385700735,729587.0
3624079067,403707.0
2822049148,190328.0
9238500190,534301.0
8857640710,361633.0
622100092,424788.0
4045500715,301531.0
5469501200,379570.0
5495200040,646254.0
8952900260,374469.0
7785350490,936518.0
7544800195,410505.0
8964800370,876532.0
2767600400,650914.0
524059208,688612.0
7893800534,379080.0
2872900050,456783.0
510003230,622052.0
2915200210,401644.0
293000068,370606.0
9839300285,651210.0
3578401330,462570.0
3758900220,1357484.0
8946750140,245409.0
1337300145,1526849.0
1523069197,432655.0
259600280,497981.0
686200740,571120.0
2326059099,834208.0
1139000135,490908.0
7955060010,439214.0
7604410030,377028.0
7772850060,330803.0
7017200055,677580.0
809003160,564381.0
2600130020,766227.0
1314300046,344427.0
2473100450,274389.0
5045700470,567748.0
1250203335,1103597.0
7853240560,659534.0
3332000195,244886.0
9349900105,330377.0
4139400630,827218.0
7234601142,638702.0
1890000166,536736.0
5021900265,692912.0
7550800945,538270.0
7997200130,686202.0
8100000110,248188.0
7856700920,579137.0
2407900200,462459.0
193300120,210126.0
2972300060,361440.0
7135520260,773488.0
9353300600,282763.0
7853302190,436185.0
1180000625,330540.0
2625059301,706539.0
2249800080,414930.0
1823069046,280790.0
8073000480,345264.0
7895500070,175569.0
809000945,557784.0
1559900200,368135.0
7852020760,446130.0
808300470,434592.0
4114601580,1083920.0
2131200766,371426.0
8651611130,908947.0
1965200010,533889.0
7205400180,207839.0
8682261190,478991.0
2652500126,547363.0
7105600085,506740.0
7116000225,211833.0
3395071580,305658.0
2553300030,633645.0
3825310540,648327.0
4031700210,249038.0
1420700030,657767.0
5332200530,970335.0
1077100020,345203.0
7771300035,341926.0
8960200630,226769.0
259600410,496150.0
5152700120,473051.0
8857640860,424434.0
7852000500,475996.0
3905090130,641791.0
9266700190,330116.0
8559300020,435828.0
8665900070,522779.0
4330600350,346404.0
1843100540,359313.0
993000308,416171.0
2222059099,224412.0
1774230300,615542.0
1623069023,797019.0
7579200715,585816.0
5710610790,722970.0
424069010,609981.0
1422300030,368193.0
3832061060,312461.0
2025701190,251291.0
5126310400,485543.0
9324800455,388631.0
2201500680,475601.0
3025059136,768420.0
5104511590,419093.0
2780910100,328753.0
8653600100,1192760.0
4310702876,490760.0
7853420100,678515.0
3353400840,306865.0
7922710320,450597.0
8651442510,253263.0
3432500200,271469.0
8651611230,839281.0
251300260,324462.0
3558000170,313586.0
8805900570,837840.0
826069046,598016.0
6852700097,571608.0
3881900445,419614.0
2781240040,332231.0
2568300045,318352.0
2767704251,408900.0
8126300610,575606.0
1130000005,1445899.0
2624089022,392831.0
4036800770,471312.0
2558660290,423408.0
114101540,397433.0
8856920070,364196.0
9264910300,346820.0
1136100072,517629.0
2124089028,409748.0
9828202030,516403.0
3885807255,729662.0
624111000,882256.0
9547205380,559590.0
1562200380,545512.0
5100402668,570304.0
7461420210,238374.0
1432900150,289095.0
3359500096,748187.0
1651800010,959622.0
9432750070,551159.0
1062100116,394213.0
868001435,1336577.0
255550190,368801.0
5490220030,514778.0
2909700070,483228.0
1453602309,298450.0
3629700080,628755.0
6046401105,431927.0
7211402105,189678.0
4053200285,698652.0
9478550430,275087.0
7806210380,261811.0
6380500135,393402.0
284000223,492944.0
9187200228,476436.0
98020300,786604.0
2474400250,331084.0
3326059191,472827.0
305500140,355871.0
6654700250,390341.0
1150000200,642772.0
2597501190,282438.0
8860310120,617443.0
1250202285,846578.0
8562770250,566760.0
2115510470,254588.0
2141200030,646324.0
7986400305,654112.0
8682280270,501973.0
1565900390,232182.0
1842900030,211721.0
8691440100,789488.0
179000100,174619.0
1338300555,1226221.0
3797002160,435650.0
2172000894,235905.0
5561301220,766290.0
3278600710,206790.0
1472800220,454682.0
1270000040,442408.0
2472920680,436059.0
1518000080,353774.0
823059145,298235.0
2397101606,2647133.0
5027800190,417453.0
4083306345,816266.0
1626069253,672742.0
8835220090,411655.0
6116500075,613818.0
9828200187,438193.0
7875200005,190590.0
3362400125,395569.0
4027700853,383503.0
5422570760,520101.0
42000130,695270.0
8832900120,545350.0
8563010300,612454.0
7149400450,313144.0
9238450210,324271.0
1338600175,913956.0
4053200926,378127.0
5710500010,587026.0
2025079033,432159.0
2547200190,898091.0
3241600015,230065.0
1239400650,1458444.0
5419801120,300279.0
1118000320,2126980.0
6802210450,235044.0
5458300685,473182.0
2301400276,800919.0
8035650500,344015.0
4094800120,1729270.0
7236100015,278321.0
5557320030,253095.0
1402660150,380402.0
2301400325,629858.0
6150200005,317360.0
4232902595,978463.0
3782760080,467553.0
1836980160,750317.0
9221400335,672820.0
6669020490,337570.0
2025079045,577585.0
1525069058,515983.0
5379802181,217003.0
7207900080,501842.0
3544400236,574865.0
8682300890,586214.0
952000055,509961.0
1423200110,194406.0
1922000070,1401772.0
3423059140,489809.0
8039900180,359076.0
7394400080,798989.0
7853320950,391084.0
8964800330,2338052.0
104560010,290790.0
7789000260,332106.0
5009600010,297095.0
1926069143,681719.0
7950304065,267398.0
824059277,828231.0
3820100284,396672.0
461003251,470320.0
586000020,1188298.0
7696610240,209781.0
8106300840,458997.0
7732410420,756736.0
9547202380,660718.0
1099900030,367075.0
269001360,654246.0
3782760280,448369.0
7443000640,527827.0
1328330590,314467.0
6411600069,337236.0
6918730130,408291.0
5561301150,591050.0
1656600280,648029.0
7430500110,1290195.0
8682301910,404849.0
8129700644,824003.0
203900920,396713.0
1525059112,971906.0
9485750110,308513.0
7904700128,430650.0
3224079105,514571.0
3391500050,1289631.0
8651511250,518799.0
2525300200,218689.0
9524100207,276461.0
1825069072,954373.0
2624049091,1456057.0
2695600070,306200.0
1741700040,521576.0
5649300120,593480.0
6400700389,916710.0
2346200050,955631.0
1843130360,315561.0
1796370180,260398.0
1785400770,515108.0
7229800430,404810.0
8651441520,176620.0
1400700150,815199.0
4399200100,240185.0
537000325,347878.0
9828202545,672328.0
2141310490,545654.0
1604601803,415128.0
3205400150,387719.0
1941400080,274677.0
1952200410,917637.0
3881900317,521662.0
1997200060,428096.0
3226049270,679881.0
7206900075,359279.0
5409800140,424294.0
4140500180,525416.0
1545808960,254031.0
6672500040,373240.0
1822059382,246225.0
8682291680,529288.0
7888300340,253643.0
9512200420,395645.0
8165501620,323169.0
9550200155,747129.0
3188100400,510554.0
7227501645,236769.0
1425069071,742314.0
6821102340,491844.0
2591700037,727220.0
4139440460,758633.0
3396830020,529668.0
3668000810,233631.0
8016250140,257597.0
1200019,450706.0
2123049502,231510.0
9476200545,271242.0
982850120,361720.0
8581400015,184159.0
5605000590,1165993.0
3260000120,504494.0
925059288,757842.0
1736100090,352669.0
7454000605,262879.0
5706201140,399298.0
1048000160,477986.0
424069271,1006481.0
7515000035,483697.0
3578600045,505966.0
7230200310,291691.0
5127001320,309608.0
1551500130,260259.0
7923300230,429792.0
6817801030,332258.0
3276930400,565088.0
2619920170,802007.0
7116500125,190247.0
3999300290,891395.0
3992700130,350794.0
6699940250,373367.0
3815500035,400801.0
9550204620,692551.0
6056111430,321329.0
5557800010,253155.0
3629990280,472601.0
2891000450,208721.0
2303900100,3666628.0
2114700615,183371.0
3574801720,405126.0
1337800045,669115.0
5153200651,213715.0
3629920630,614012.0
7254200040,334489.0
4406000560,259476.0
8691310380,714765.0
4364700945,442231.0
8562790710,654600.0
4397010350,380450.0
7010700660,812681.0
8835200800,319610.0
3213200245,484159.0
526059224,390635.0
8150600250,641805.0
8651600110,941412.0
1762600090,1171356.0
3288200360,428620.0
2023049218,195442.0
6121000110,247866.0
1959701800,1914356.0
4232902335,969734.0
7796600070,216563.0
745530240,847953.0
9292000380,414124.0
1125049140,1095472.0
2122059014,281492.0
3822200164,384410.0
1657530450,329122.0
3629970090,655505.0
7518505990,541132.0
4204400098,351089.0
5100401441,597270.0
7234601541,683250.0
8927600070,550923.0
1972200553,597812.0
4037000470,504045.0
5561300980,534535.0
3342104046,1242379.0
3578401700,511388.0
3342700491,701553.0
2341300115,236861.0
5317100325,923478.0
5651010320,354594.0
9187200095,756307.0
623049094,221226.0
2597000130,394236.0
6400700220,485438.0
7968460270,252083.0
993002127,447395.0
5255690160,483557.0
2143700830,289688.0
985001015,172601.0
3026059011,887923.0
4139900180,1368594.0
3421069044,397938.0
3904902630,664437.0
2600130190,915538.0
3126049415,434370.0
2521059042,518577.0
2487200940,881953.0
9144300110,322944.0
3530200160,724282.0
2929600035,520721.0
2607760190,456406.0
1085623350,429270.0
3834000805,311702.0
5423030380,568573.0
7283900012,343980.0
3845101100,386073.0
126059005,476778.0
9211000110,705698.0
452002135,969216.0
4365700450,253652.0
4338800170,263607.0
7611200086,658805.0
2113700060,401037.0
3558900430,506101.0
2214800630,248592.0
7302000500,431171.0
5255300150,406770.0
312000295,422666.0
1568100087,310886.0
5469502660,367237.0
8078490390,291325.0
629000615,1061169.0
1928300640,635915.0
3438500486,459913.0
7752000090,662926.0
7468900245,204137.0
3342103174,527321.0
2159900060,477434.0
1443500905,241171.0
6891100590,766349.0
3578700073,366392.0
984210590,316456.0
324069112,1177728.0
952001660,548343.0
8691300500,732122.0
1189000025,581771.0
5126950340,236673.0
6885900415,434826.0
3330500705,361833.0
4307351180,460278.0
8092500150,213246.0
1682000280,209114.0
6163900301,360959.0
2771102144,442095.0
7852010290,752851.0
3904980320,537373.0
9253900210,1139237.0
3574750150,485853.0
722059020,593304.0
3782100145,307100.0
349400100,230259.0
8562780190,349140.0
3583300135,469029.0
3885802970,633979.0
5379803372,508564.0
4406000620,229521.0
8946400100,485683.0
795000405,206312.0
1088650310,480460.0
8910500150,420137.0
3760500730,1146124.0
191100045,992476.0
2787320620,229928.0
7202330920,505451.0
6021503706,388903.0
3876000120,466226.0
339600090,393677.0
7518501822,448205.0
1788800630,135838.0
6437400101,252818.0
2770604365,647801.0
323059146,326111.0
6804600240,417700.0
7846700310,222184.0
4217401365,1425882.0
3904910480,560653.0
9320870040,256965.0
9523100712,546708.0
8798000100,278843.0
104530240,237629.0
985000833,217364.0
1139000069,341754.0
8081900011,690007.0
1895450200,312301.0
6072760390,585665.0
7202430060,777526.0
4139420190,1507564.0
1454100005,350265.0
1861400060,741865.0
6329000070,666363.0
7202330160,458911.0
6163901033,260819.0
66000140,382835.0
6661200320,215782.0
8081020380,961253.0
9264921030,310534.0
8965500900,717044.0
2331540070,335330.0
5466350160,224881.0
5437600010,284613.0
6021501320,476768.0
7582700100,1433074.0
1555200590,217471.0
1778350160,1024308.0
7856410430,1522979.0
6908200250,685995.0
4024100982,367297.0
3904921070,623656.0
8730000210,327822.0
1760650900,306168.0
627300190,646928.0
461004730,499729.0
1121039059,509258.0
1160000300,393811.0
952006827,356816.0
148000450,449333.0
7548300751,368578.0
3654200037,433099.0
2008200060,202857.0
7443000514,500334.0
4123840310,297450.0
3834000594,357026.0
2473101070,300995.0
1250200495,367159.0
3814900750,343934.0
323059167,275485.0
2540700110,2308890.0
9406550060,295599.0
4039300810,394039.0
3720800115,1066176.0
9195700040,412201.0
